file,matched_bigrams,sentence
F_2022Q3.txt,"['electric vehicle', 'make electric']",in china we post a loss of $ 200 million drive by the investment we be make in electric vehicle
F_2022Q4.txt,['vehicle battery'],in europe we be move ahead with a new commercial vehicle battery facility in turkey
F_2022Q4.txt,['generation electric'],we be deep in the development of our second generation ev include our next generation electric full size pickup which by the way be fantastic
F_2022Q4.txt,['vehicle europe'],commercial vehicle in europe be incredibly strong
F_2022Q4.txt,['vehicle china'],so could we just strip europe back to pure commercial vehicle and could china just strip back to pure lincoln
F_2022Q4.txt,['electric version'],we be make that transition now with a new ranger the electric version of one ton and transit
F_2022Q4.txt,['vehicle large'],we need to play our hand with our strength be in commercial vehicle and large vehicle
F_2022Q4.txt,['capability vehicle'],the prognostic put predictive failure capability into all the vehicle like you see on john deere and caterpillar will drive much large retention in part and service
F_2023Q1.txt,['electric vehicle'],additionally we maintain our electric vehicle strength in north america and europe with e transit capture 50 of the us market
F_2023Q1.txt,"['electric vehicle', 'vehicle battery']",we be also advance plan to transform our oakville assembly complex into a center for electric vehicle and battery pack manufacturing in canada
F_2023Q1.txt,"['electric vehicle', 'invest clean', 'generation electric']",and as expect those benefit be partially offset with a loss in model e as we invest in our clean sheet next generation ev and scale our lead portfolio of first generation electric vehicle
F_2023Q1.txt,['incentive vehicle'],this guidance include headwind that reflect global economic uncertainty high industry wide customer incentive as vehicle supply and demand rebalance low past service pension income exchange and investment in growth such as customer service and connected service
F_2023Q1.txt,['pure ev'],we differ from some pure ev manufacturer who prioritize growth over profit
F_2023Q1.txt,['electric vehicle'],to i that speed of improvement be key for distinguish our brand and maximize profit in this emerge digital product category we call electric vehicle
F_2023Q1.txt,['electric vehicle'],you be correct that we experience an increase in our structural cost on a year over year basis this quarter as we continue to invest in our electric vehicle digital system and software
F_2023Q1.txt,['vehicle small'],although we have adequately supply the large fleet there remain a significant amount of unmet demand for pro vehicle among small and medium sized business which be central to our total addressable market
F_2023Q1.txt,['expectation vehicle'],i want to clarify that i be not ease any expectation for my vehicle team regard software sale or profit margin
F_2023Q1.txt,['vehicle utilize'],we also envision jmc as an export hub for affordable ev and ice commercial vehicle utilize the ford distribution network globally
F_2023Q1.txt,['digital connectivity'],one involve leverage the vehicle 's digital connectivity to identify which feature customer find valuable
F_2023Q1.txt,['invest vehicle'],therefore they be willing to invest in vehicle that remain operational
F_2023Q1.txt,['vehicle design'],each part be interconnect you can not consider prognostic without a vehicle design for that or efficiently fulfil the part business before the customer arrive ensure quick service
F_2023Q2.txt,"['generation electric', 'electric vehicle']",at the same time ford blue be take advantage of fresh appeal product to generate healthy revenue share and profit while model e continue to scale with popular first generation electric vehicle
F_2023Q2.txt,['electric vehicle'],we be go to dive more into the electric vehicle market during q&a.
F_2023Q2.txt,['combustion vehicle'],"ev price premium over internal combustion vehicle fall more than $ 3,000 in the second quarter and nearly $ 5,000 in the first half"
F_2023Q2.txt,"['charge network', 'fast charge']",we be now offer mach e with lfp technology for sale in the u.s. with the addition of tesla superchargers and the fast chargers that our dealer be instal the blue oval charge network will be the single large integrate fast charge network across the u.s. and canada and this blanket coverage from ten of thousand of fast charger be core to our strategy
F_2023Q2.txt,['fast charge'],it help we with small low cost and fast charge battery
F_2023Q2.txt,['combustion hybrid'],at the same time we believe demand for our internal combustion and our hybrid portfolio will be durable with the window of growth in ford blue potentially long and rich than most expect
F_2023Q2.txt,['traditional vehicle'],these service will bring high margin recur revenue stream that be less capital intensive and cyclical than our traditional vehicle sale
F_2023Q2.txt,['upgrade electric'],and as john say adam the other epiphany be for we and thank god we have pro because it be come to fruition the enormous cost but importance of upgrade the electric architecture so we could be a winner in spend software on the vehicle
F_2023Q2.txt,['energy efficient'],this decision by ford and the type of product that we bundle with new simple more energy efficient platform compete in segment where we have a great reputation be a strategy we believe will yield great result
F_2023Q2.txt,['series hybrid'],customer be very rational about buy an erev versus a long range phev versus a series hybrid for tow
F_2023Q2.txt,"['upgrade electric', 'electric hybrid']",the pressure we put on ourselves be that in future segment we execute product with efficiency and simplicity and we upgrade the electric architecture for lot of software revenue and profit with great margin for all of our electric and hybrid vehicle
F_2023Q2.txt,"['greenhouse gas', 'gas credit']",we do n’t create greenhouse gas credit between our business
F_2023Q2.txt,['power battery'],it just mean a motor power battery
F_2023Q2.txt,['hybrid plug'],it could be a hybrid in the traditional sense like the f-150 hybrid and i ’m refer to hybrid that be not plug in hybrid
F_2023Q2.txt,['vehicle plug'],they be vehicle without a plug
F_2023Q2.txt,"['electric vehicle', 'vehicle development']",but be some portion of the outlook for a big loss drive in part also by a conscious decision to reinvest some of the high than expect profit that pro and blue back into the business the accelerate electric vehicle development or other ev relate capability
F_2023Q2.txt,['pure ev'],and we now know what we know and we can not unlearn what we learn from the pure ev company about cost and complexity
F_2023Q2.txt,['electric vehicle'],"we build about 24,000 electric vehicle at ford in the first quarter"
F_2023Q3.txt,['vehicle design'],we be also reduce complexity and we be optimize our vehicle design and engineering for manufacturability
F_2023Q3.txt,"['module battery', 'battery cell']",this level of integration along with the new zonal electric architecture and design in house module and battery cell to structure will allow we to significantly reduce material cost
F_2023Q3.txt,['energy efficient'],our more energy efficient gen 2 product we use extreme aero to get the very small battery possible for competitive range
F_2023Q3.txt,['vehicle course'],customer know and trust our vehicle of course
F_2023Q3.txt,"['number vehicle', 'vehicle far']",we ’ve already export a record number of vehicle so far from china to market like mexico south america and asia
F_2023Q3.txt,['vehicle large'],yes the china market be extremely competitive in the middle but ford can succeed by stay asset light partner where it make sense and compete in very narrow segment where we can clearly win like commercial vehicle off road vehicle large suv and lincoln
F_2023Q3.txt,['vehicle space'],first ford pro intelligence build on ford ’s industry lead share in the commercial vehicle space by make the people who drive our vehicle even more productive and by reduce total cost of ownership
F_2023Q3.txt,['vehicle currently'],the ultimate success of our ev transition will be drive by our gen 2 and gen 3 product which will be cost optimize and guide by the learning of our first generation vehicle that be currently in the market
F_2023Q3.txt,"['pure electric', 'electric vehicle', 'hybrid pure']",so we do not bet on pure electric vehicle for transit for example and we ’re now launch the transit custom in europe and that have diesel gas and it will have eventually hybrid and pure electric
F_2023Q3.txt,"['pure electric', 'vehicle china']",we ’re even start to export pro vehicle from china to develop market around the world that be pure electric
F_2023Q3.txt,"['gas version', 'hybrid technology']",if you take the hybrid on average they have a high margin than our high volume gas version because of the mix and what we have in the vehicle and the pricing we can get for the hybrid technology and the fuel efficiency that come along with that
F_2023Q3.txt,['backup energy'],we have a lot of other attribute that people be willing to pay for like f-150 power a job site or your house as backup energy
F_2023Q3.txt,['vehicle right'],we hold the vehicle until it be right
F_2023Q3.txt,['capability vehicle'],the key three element jim go over be most importantly the size of the battery the efficiency of watt need to move the vehicle the vertical integration the partnering on what we would say be commodity part of the business thing that be n’t differentiate for additional opportunity there the scaling and use the capability of the vehicle as we build out the manufacture facility to be as lean and efficient as possible
F_2023Q3.txt,"['combination battery', 'battery size']",it ’ a combination of the battery size and the efficiency of the vehicle to get the low watt possible to hit the range that we ’re look to hit
F_2023Q4.txt,['software quality'],we be also learn from ev customer on software quality this be a critical area where i think we be ahead as a company
F_2023Q4.txt,['new battery'],now far we be adjust instal capacity to match demand reassess vertical integration in new battery chemistry adjust gen 2 product and potentially their launch timing to ensure they meet our criterion for profitability
F_2023Q4.txt,['charge network'],we be develop a charge network through our dealer and together with tesla
F_2023Q4.txt,['vehicle significant'],the lifetime value of both the customer and vehicle be significant
F_2023Q4.txt,['include electric'],pro include electric
F_2023Q4.txt,"['work electric', 'electric vehicle']",with ambassador huntsman on the board and a joint venture partner with changan recently work on electric vehicle how can ford collaborate with chinese partner to achieve its electric vehicle goal in a more efficient way
F_2024Q1.txt,"['pack vehicle', 'vehicle start']",that should put we in the middle of the pack with many of our vehicle start to lead their segment in initial quality
F_2024Q1.txt,['market electric'],we be the number two player in our home market for electric sale over the last couple of year and boy have we learn a lot
F_2024Q1.txt,['new battery'],for instance we delay the launch of our three row crossover which be a great product by two year not only to match slow growth in evs but more importantly to take advantage of new battery chemistry and format to significantly reduce battery cost for that vehicle
F_2024Q1.txt,"['fully electric', 'electric vehicle']",it be simple we will bet on commercial work vehicle where we excel where we understand our customer and where we can innovate like pro power onboard with both partial and fully electric vehicle
F_2024Q1.txt,['ramp vehicle'],in ford blue while revenue wholesale and ebit decline all be impact by the f-150 production ramp and vehicle in inventory
F_2024Q1.txt,"['clean air', 'air regulation']",now it be my understanding that ford do not disclose penalty or zev credit purchase for ford on clean air regulation
F_2024Q1.txt,"['greenhouse gas', 'gas emission']",if you do not comply with your zev or your greenhouse gas emission requirement you can not pay fine
F_2024Q1.txt,['vehicle need'],to continue sell ice vehicle we will need to sell ev and we be focused on make sure our ev business be profitable and deliver return on the capital we have invest
F_2024Q2.txt,"['electric vehicle', 'vehicle important']",on electrification we have be vocal about why electric vehicle be so important and a great choice for customer and business
F_2024Q2.txt,"['electric vehicle', 'buy electric']",customer usage datum and cost of ownership datum indicate about 50 of customer who buy automobile would be well serve by buy an electric vehicle
F_2024Q2.txt,['electric vehicle'],we see more openness to hybrid and extend range electric vehicle we call e rev
F_2024Q2.txt,['charge vehicle'],they be also invest in our pro charge depot and our integrated software because they want to be smart about the cost of charge their vehicle
F_2024Q2.txt,['large battery'],but it ’ exactly the opposite for ev the large the vehicle the big the battery the more pressure on margin because customer will not pay a premium for those large battery
F_2024Q2.txt,['demand ev'],the low demand for ev especially the pricing mean that co2 credit will likely be need for fleet flexibility and optionality and will be critical strategy choice for any company
F_2024Q2.txt,['electric solution'],first have the right mix of fully and partially electric solution
F_2024Q2.txt,['extreme weather'],we have see this in texas and all the other extreme weather event how important this be for our customer
F_2024Q2.txt,['vehicle mean'],this matter because the use case for small affordable vehicle mean short trip and more urban location
F_2024Q2.txt,['entire vehicle'],this be not about how many update we do although we do a lot it be about the ability to improve the fundamental performance and capability of the entire vehicle and all the module in the vehicle
F_2024Q2.txt,['battery fast'],there be no well evidence than mach e. long range well efficiency on the battery fast zero to sixty time well bluecruise performance
F_2024Q2.txt,['electric transit'],a robust and fresh lineup the fresh we have ever have at ford in ice hybrid and ev include the all new super duty the all new ranger globally the all new f-150 that have just finish its launch the all new custom transit in europe and our two small van in europe the new transit connect and courier and the new extend range two ton electric transit we sell in both europe and north america
F_2024Q2.txt,['expand vehicle'],we will expand these vehicle control to speed control and acceleration limit in the near term
F_2024Q2.txt,['directly vehicle'],no third party telematic solution can offer this functionality because it be relate directly to the vehicle
F_2024Q2.txt,['fully electric'],no company have a more compelling product lineup with an attractive mix of ice and partially and fully electric option for both work and retail customer
F_2024Q2.txt,['electric vehicle'],we look forward to prove that we can be profitable with small vehicle not just electric vehicle but across all powertrain choice
F_2024Q2.txt,['large battery'],catl be the large battery maker in the world and they lead iron phosphate cost and reliability
F_2024Q2.txt,['apply vehicle'],we learn from our experience with mazda and kia and many other that we have to have this know how in the company because it apply across all of our vehicle not just ev
F_2024Q2.txt,['efficient design'],what we find in that trip and subsequent trip to china be that we have a competitive battery with catl but many of the chinese player in the low cost segment have very affordable battery but they lack the most efficient design outside of the battery on other ev component
F_2024Q2.txt,['vehicle mention'],in the commercial vehicle i mention we have nothing to say right now but this be why the partnership be important because for large vehicle these have an invert cost structure and partnership allow for well capital efficiency and high return
F_2024Q2.txt,"['electric vehicle', 'include electric']",we have partner before like with volkswagen and we have learn how to be successful with the one ton transit include electric vehicle
F_2024Q2.txt,['electrification strategy'],as a follow up jim could you address the electrification strategy in light of the november presidential election
F_2024Q2.txt,['electric vehicle'],we believe many americans would find that an electric vehicle lower their cost not everyone but a significant percentage
F_2024Q3.txt,['electric vehicle'],in the quarter one of the month they sell 137 electric vehicle
F_2024Q3.txt,"['ev vehicle', 'vehicle company']",that will not change the economic of our ev vehicle and the company as a whole
F_2024Q3.txt,['electric vehicle'],about 9 of transit sale be now electric vehicle in the quarter
F_2024Q3.txt,"['electric vehicle', 'generation electric']",we be already on our second generation of electric vehicle
F_2024Q3.txt,['reliability resilience'],pro ’s performance highlight the reliability and resilience of this high margin growth business evidence by a year to date ebit margin of 14.6 align with our long term target
F_2024Q3.txt,['include electric'],the positive aspect be that we have a diverse energy strategy for all our transit allow we to provide customer with whatever they need include electric transits which represent nearly 10 of our offering
F_2024Q3.txt,['vehicle design'],we have gain valuable insight regard industrial fitness in vehicle design design cost and manufacturability all of which be incorporate into our second generation product provide we a significant advantage over the next four to five year
F_2024Q3.txt,['electric solution'],this success have encourage we to expand hybrid across our entire lineup and explore additional partial electric solution that we will discuss far
F_2024Q3.txt,"['electric vehicle', 'vehicle ramp']",we be experience short term challenge and there have be delay with our electric vehicle ramp up which be not progress as quickly as anticipate
F_2024Q4.txt,['vehicle offer'],these vehicle can be offer at low price to help adoption of evs for customer who really appreciate the low operating cost
F_2024Q4.txt,['electric vehicle'],these customer have very demanding use case for an electric vehicle
F_2024Q4.txt,['range anxiety'],they do not have the same range anxiety that retail customer have
F_2024Q4.txt,['especially hybrid'],yes phev but especially hybrid and erev which can get over 700 mile of range on one tank of gas while still drive most mile all electric
F_2024Q4.txt,['new battery'],the model e team where i have be spend a lot of my time do a tremendous job deliver $ 1.4 billion in cost reduction last year net of a $ 100 million increase in spend to launch our new battery plant in next gen ev
F_2024Q4.txt,['combustion vehicle'],the satisfaction with the vehicle be high than combustion vehicle and people who buy these vehicle do not go back to combustion for the large part
F_2024Q4.txt,['vehicle important'],let us say that ctc go away in that environment without a leasing advantage for example more affordability on the actual cost of the vehicle become more important not less
F_2024Q4.txt,['wind wind'],our bet a couple of year ago to build that platform i think wind up be well we will see but wind up be a good move
F_2024Q4.txt,['new powertrain'],we aim to embrace erev and other new powertrain to align with customer preference
F_2024Q4.txt,['cycle gas'],lastly in my 40 year of experience i have never have the opportunity for recur revenue where the company be not affect by economic cycle or gas price and we can achieve this with ford pro
F_2024Q4.txt,['traditional vehicle'],these two aspect connect we to our traditional vehicle which i have be eager to achieve for 40 year as a company leader
F_2024Q4.txt,['electric vehicle'],do you think us tariff policy will effectively keep chinese electric vehicle out of the us market in the long run
F_2024Q4.txt,['policy national'],we need to establish appropriate privacy policy and national security measure as these vehicle be not like the traditional car they be data collection machine
F_2024Q4.txt,['autonomous vehicle'],generative ai have significantly change the timeline for autonomous vehicle
F_2024Q4.txt,['vehicle make'],but long term more than 80 of our vehicle be make in the us 100 of our transmission more than half of our engine
F_2024Q4.txt,"['electric vehicle', 'vehicle electric', 'vehicle hybrid']",when you spend time with li auto one of the top erev company and their customer it be interesting to see that these customer regard their vehicle as electric vehicle rather than hybrid or plug in
F_2024Q4.txt,['large battery'],the small battery with a 150 mile range stand in contrast to large battery find in three row crossover that offer 300 to 350 mile which can be ten of thousand of dollar more expensive
F_2024Q4.txt,"['electric vehicle', 'engine vehicle']",customer can purchase an electric vehicle that be competitively price with an internal combustion engine vehicle
F_2024Q4.txt,['large battery'],while it be not ideal for tow due to the need for large battery and it be not a universal solution we recognize that as the third large player in hybrid we be surprise by the appeal of pro power onboard
F_2024Q4.txt,"['electric range', 'vehicle type', 'affordable electric']",we observe increase interest in hybrid and phev as a solution for complete electric range extend vehicle for specific vehicle type particularly heavy one that do n’t tow in addition to affordable all electric option for commercial us
F_2025Q1.txt,['assemble vehicle'],it be not as simple as just assemble more vehicle in the us
F_2025Q1.txt,"['vehicle china', 'china vehicle']",we have stop export vehicle to china but we do continue to leverage china as a vehicle export hub to region like asean australia south america and other where trade relation remain favorable
F_2025Q1.txt,['electric version'],and in march we launch new version of the expedition and navigator in north america and an all electric version of puma in europe
F_2025Q1.txt,['advance electric'],we be very ambitious with our advanced electric architecture apply to ice vehicle not just advance electric architecture for ev
F_2025Q1.txt,['regard emission'],there be still other regulation and policy particularly regard emission that seem to be address
F_2025Q1.txt,['electric vehicle'],additionally the consumer tax credit for electric vehicle purchase under the ira will be substantial but will need to align with the 2027 co2 requirement set by the epa and the california waiver which could create some balance
F_2025Q1.txt,"['electric vehicle', 'launch electric']",we launch some of our electric vehicle this past year
F_2025Q1.txt,['electric vehicle'],we just recently launch the puma electric vehicle which be off to a really good start
F_2025Q1.txt,['hybrid plug'],we have a lot of flexibility in the market with ice hybrid plug in hybrid and electric across our lineup which allow we to really react to the market that be go on over there
F_2025Q2.txt,['electric vehicle'],we will be in kentucky to share more about our plan to design and build a breakthrough electric vehicle and a platform in the u.s.
F_2025Q2.txt,"['family vehicle', 'vehicle world']",this be a model t moment for we at ford a chance to bring a new family of vehicle to the world that offer incredible technology efficiency space and feature
F_2025Q2.txt,['electric vehicle'],now on emission as america 's top brand we far be invest in give our customer choice along their low co2 journey with new investment in ice more efficient and performance hybrid and full electric vehicle all on tap at ford
F_2025Q2.txt,['national emission'],we support a single durable national emission standard to ensure sound industry planning
F_2025Q2.txt,"['sell electrify', 'electrify vehicle']",we also sell more electrify vehicle than our two main domestic rival combine with ev and hybrid at close to 14 of our u.s. mix
F_2025Q2.txt,['number vehicle'],we be not satisfied with the current level of recall or the number of vehicle impact
F_2025Q2.txt,['vehicle design'],there be a lag effect until the majority of our car park reflect vehicle design and build under the strengthened process but there be early indicator that be encouraging
F_2025Q2.txt,['vehicle example'],and there be some early indicator that the vehicle for example 23 to 25 model year be substantially low in fsa cost than the previous 20 to 22 model year window
F_2025Q2.txt,['change emission'],i have a question about the change emission policy environment
F_2025Q2.txt,['change emission'],can you explain how ford be manage the opportunity for improved vehicle mix and reduce cost due to the change in emission policy in the u.s. while also stay competitive with your ev technology especially in relation to the chinese domestic manufacturer that be increasingly sell their vehicle globally
F_2025Q2.txt,['highway application'],we want a fully function level 3 high speed highway application with a really decent odd where thousand million of customer would be able to use the system
F_2025Q2.txt,['pure ev'],we have a clear vision for the pure ev market in the u.s. focus on small vehicle for commute and local use
F_2025Q2.txt,['pure ev'],i believe our strategy be solid and i ’m grateful for our ability to adapt quickly allow we to recognize shift in the market ahead of our competitor and align our resource accordingly for the evolve landscape of pure ev
F_2025Q2.txt,['ice product'],so maybe you would be lean a little bit more heavily into europe where the mix and the contribution margin be strong or move into ice product
F_2025Q2.txt,['vehicle europe'],and then we have be hear from some of the european oems some headwind in the commercial vehicle side in europe
F_2025Q2.txt,['autonomous vehicle'],and do this mean you be not consider develop an integrate autonomous vehicle
F_2025Q2.txt,['address air'],when we have a software recall we can address it through an over the air update which be only about 10 of the cost of fix a mechanical issue
F_2025Q3.txt,"['tailpipe emission', 'emission come']",we also continue to watch for relief from tailpipe emission which may come as soon as the end of this year
F_2025Q3.txt,['ev vehicle'],in the near term i believe ev adoption will now only be about 5 of the u.s. market but this be go to grow especially for affordable ev vehicle
F_2025Q3.txt,['new powertrain'],to get there we have implement a new powertrain test regiman that be up to seven time long than before
F_2025Q3.txt,['regard emission'],there be two main factor for investor regard emission in the u.s. to consider
F_2025Q3.txt,"['vehicle especially', 'select vehicle']",but i think at the core of what it allow we to do be build the customer demand and give we the flexibility to manage our mix as jim mention early on certain vehicle especially as we look at some of our off road derivative like tremor and raptor it give we some headroom in that to actually manage the mix within select vehicle
F_2025Q3.txt,"['shift electric', 'electric vehicle', 'vehicle internal']",as you shift from electric vehicle to internal combustion engine i ’m try to understand how that transition work
F_2025Q3.txt,['electric vehicle'],clearly there be some strand cost and we have notice that the electric vehicle loss have increase sequentially
F_2025Q3.txt,['electric vehicle'],i realize part of that be due to investment but how should we view electric vehicle loss move forward into next year if volume decrease
F_2025Q3.txt,['vehicle hybrid'],and that obviously be a big opportunity for we because f-150 be a huge volume vehicle for we and the hybrid f-150 be so popular we have the opportunity there to maximize the company 's result
F_2025Q4.txt,['vehicle work'],we have another wave of sophisticated and passionate vehicle for work adventure fun and off road with the tech suite that will change the experience of own a ford and drive our is business
F_2025Q4.txt,"['hybrid fully', 'fully electric']",and we will do it with a broad mix of powertrain gas different kind of hybrid and fully electric
F_2025Q4.txt,['like hybrid'],revenue grow for the fifth consecutive year as we continue to expand our share of revenue include nontraditional segment like hybrid truck while accelerate the growth of our high margin pay software subscription
F_2025Q4.txt,['pure ev'],lastly in december we rationalize the role of pure ev in our near term product portfolio base on change market reality in the u.s. our disciplined approach to capital allocation will significantly improve the run rate of the business go forward
F_2025Q4.txt,['pure electric'],in both fhev and pure electric will definitely not work
F_2025Q4.txt,['vehicle europe'],i think you can expect steady improvement throughout the time period as the uev product come on board in 27 and then get even more profitable in 28 and beyond with additional variant that be go to improve the profit margin as will the introduction of b vehicle in europe that also will be come on board as well
F_2025Q4.txt,['build grid'],but at the strategy level there be no doubt that the growth for battery storage for both datum center build out and grid stability place like california texas and florida be explode
F_2025Q4.txt,['manufacturer battery'],we do not want to be a contract manufacturer of battery
F_2025Q4.txt,['energy people'],we want to have end to end solution for customer where ford energy people will be call fulfil not just a sale contract but service those customer over the long term
F_2025Q4.txt,['large grid'],we believe this be a great adjacency for our pro business that fit right in the wheelhouse of our expertise and give our technological advantage maybe for a period of time before battery cost commoditize we feel like the customer be very excited when we come call to large grid supplier energy company they be really excited about ford be in this business
GM_2008Q3.txt,['deliver award'],we have consistently deliver award win product to the marketplace here and around the world
GM_2008Q3.txt,['propulsion technology'],we have grow aggressively in emerge market worldwide many of which we have leadership position in and we have make meaningful stride in become a leader in advanced propulsion technology
GM_2008Q3.txt,"['administration president', 'president elect']",we have also have our regular series of contact with the administration and with the president elect staff
GM_2008Q3.txt,['focus passenger'],i guess the other thing be we really be focus on passenger car and crossover our full size pickup and utility continue to perform well actually
GM_2008Q4.txt,['obama administration'],in particular the obama administration be prepare a fiscal stimulus package of over $ 800 billion over the next two year
GM_2008Q4.txt,['boost vehicle'],many country have also implement specific measure target at boost vehicle sale
GM_2008Q4.txt,['vehicle especially'],and there be a lot of deal after 9/11 on vehicle especially on luxury car in term of low cost lease and so on and so forth
GM_2008Q4.txt,['vehicle size'],this type of vehicle be become increasingly popular because in emerge market people be look to upgrade to large vehicle such as those the size of the cruze
GM_2008Q4.txt,['regard alternative'],however the volatility remain and additional unforeseen factor could influence supply or policy change regard alternative fuel that might alleviate demand and increase supply
GM_2008Q4.txt,['stimulus initiative'],specifically can you give we more detail on what some government be do regard automotive specific stimulus initiative around the world
GM_2008Q4.txt,['obama administration'],as we examine stimulus package globally we see similar initiative in mature market across western europe brazil argentina and the us be also consider one under the obama administration
GM_2008Q4.txt,['obama administration'],to answer your question jeff we be optimistic about the stimulus package come from the obama administration as he take office
GM_2011Q2.txt,['efficient vehicle'],our cash flow be strong and most importantly our fuel efficient vehicle continue to perform very well in the marketplace and we have more come
GM_2011Q2.txt,['efficient vehicle'],gm north america improve its ebit adjust to $ 2.2 billion largely on the strength of strong sale of fuel efficient vehicle across the portfolio
GM_2011Q2.txt,['efficient vehicle'],price be favorable on a year over year basis by $ 800 million due to the success of our new fuel efficient vehicle prior pricing action drop in commodity cost as well as an approximately $ 600 per unit reduction in u.s. retail incentive
GM_2011Q2.txt,['efficient vehicle'],our portfolio of fuel efficient vehicle continue to perform well in the marketplace help drive a 0.6 percentage point increase in global share
GM_2011Q2.txt,['obviously vehicle'],when i think about the second half versus the first half obviously the vehicle pricing that we put in place along with the model year 12 increase which be just about 1 will drive some improve top line pricing again primarily to offset material and commodity headwind
GM_2011Q3.txt,['efficient vehicle'],we continue to be encourage by the strong performance of gm north america which improve its ebit adjust to $ 2.2 billion largely on the strength of strong sale of fuel efficient vehicle across the portfolio
GM_2011Q3.txt,"['electric vehicle', 'vehicle development']",we sign a new agreement with saic for electric vehicle development
GM_2011Q3.txt,"['electric vehicle', 'future electric']",we also sign an agreement with lg group to jointly design and engineer future electric vehicle
GM_2011Q3.txt,"['electric vehicle', 'type electric', 'vehicle offer']",this will help we expand the number and type of electric vehicle we can offer by leverage lg ’s prove expertise in battery and other system
GM_2011Q3.txt,['electric vehicle'],the cadillac elr the world ’s first extend range luxury electric vehicle the chevrolet colorado mid size pickup the chevrolet spark mini electric vehicle the chevrolet trailblazer mid size suv for global market
GM_2011Q3.txt,['efficient vehicle'],price be favorable on a year over year basis $ 300 million due to the success of our new fuel efficient vehicle and prior price increase to offset commodity cost
GM_2011Q3.txt,['sign fuel'],our global share be up 0.5 to 11.9 a sign that our fuel efficient portfolio be pay off and we continue to bring the right product to the right market at the right time
GM_2011Q3.txt,['incentive vehicle'],that then be essentially reverse to some extent in the fourth quarter because we be build mostly new model year vehicle into inventory and we ’re begin to tick up incentive as those vehicle begin their age process through the model year
GM_2011Q3.txt,['vehicle world'],we be very focused on make sure that we understand the value proposition of the vehicle in the marketplace to the consumer and we be pursue price opportunity not just on launch but on every vehicle that we can around the world to make sure we ’re really optimize on price
GM_2011Q4.txt,['vehicle china'],in fact we grow it more than three time the market and we be the first company to sell more than 2 million vehicle in china in two successive year and each year we do it early in the year which be good news
GM_2011Q4.txt,['vehicle development'],other element i think be go to take long for we to get to and those be more thing that be more closely link into the vehicle development program
GM_2011Q4.txt,['vehicle development'],the part we be take in with the supply base and as we ’ve talk about previously be to bring the supplier in much early in the vehicle development process than we have historically to make sure that we be get much more involvement and much more idea generation out of the supply base and get sort of one price right upfront as oppose to continual change in share all the way through the development process
GM_2012Q1.txt,['vehicle significantly'],all these vehicle have significantly well design fuel economy average transaction price and resale value than the model they replace
GM_2012Q1.txt,['vehicle component'],net revenue decline about 20 which reflect our low sale of vehicle and component as well as the impact of a strong dollar relative to the euro and the british pound
GM_2012Q1.txt,['use clean'],bi fuel pickup by contrast be primarily target at fleet customer who want to use clean burning domestically sourced low cost alternative fuel such as compress natural gas
GM_2012Q2.txt,['logistic vehicle'],our goal be to meaningfully lower our total cost of logistic per vehicle and we expect to be operational in the first half of 2013
GM_2012Q2.txt,['number vehicle'],and during that time with the significant down week that we have have this year and then ramp up and acceleration next year we be go to continue to have a limit on the number of vehicle that we will be able to produce until we get the k2xxs fully up and run towards the end of next year
GM_2012Q3.txt,['strength vehicle'],consideration of buicks have double in the united states in one year on the strength of vehicle like verano
GM_2012Q4.txt,['pressure vehicle'],price be $ 100 million unfavorable for the quarter because the effect of competitive pressure for all the vehicle more than offset the favorable pricing of our new product
GM_2012Q4.txt,['vehicle mention'],"there it show $ 100 million impact from volume production be up about 36,000 unit which would imply a $ 2,800 vehicle which be a bit low past seven quarter have be $ 6,000 to $ 9,000 vehicle and you also mention in your commentary in north america that pricing action that you have will roll for 2013"
GM_2013Q2.txt,['core vehicle'],finally gm financial continue to grow side by side with our core vehicle business and deliver very good risk adjust return
GM_2013Q2.txt,['vehicle design'],we must continue to successfully execute the launch of new vehicle with design and performance that will consistently exceed customer expectation
GM_2013Q2.txt,['win vehicle'],we will be focus on reduce cost and complexity in the business to ensure we can deliver win vehicle at a price that work for the customer and a cost that work for we
GM_2013Q3.txt,['vehicle work'],"our u.s. dealer inventory decline to 670,000 vehicle as we work through the launch of our all new chevy silverado and gmc sierra"
GM_2013Q4.txt,['deliver award'],and that in and of itself have make we more efficient and it have help we deliver more award win product with high quality
GM_2013Q4.txt,['vehicle right'],we have get to continue to make sure that we have the right vehicle out there with the right quality
GM_2013Q4.txt,['vehicle important'],the emerge market will see more b- and c segment vehicle which be very important for those market
GM_2014Q1.txt,['vehicle world'],to begin we deliver 2.4 million vehicle around the world up 2
GM_2014Q1.txt,['vehicle key'],until those vehicle be repair we have advise customer to remove all item from their key ring leave only the vehicle key
GM_2014Q1.txt,['vehicle safe'],speak up for safety will recognize employee idea that could make our vehicle safe and we will also recognize they for speak up when they see something that could impact customer safety
GM_2014Q1.txt,['vehicle component'],go forward our global vehicle engineering organization will consist of a global vehicle component and subsystem team and a global product integrity team
GM_2014Q1.txt,['vehicle start'],we continue to expect light vehicle start to be in the 16 million to 15.5 million unit range
GM_2014Q1.txt,['actual vehicle'],adam i think the first question as it relate to the 7 million unit recall and actually it ’ 6 million actual vehicle but when we look at the total amount of issue that be recall we do see that as a huge opportunity
GM_2014Q1.txt,['big wind'],yes okay first obviously a big one be the wind down of chevy europe
